"SPECIES","AREA_COMBO","SURVEY_YEAR","AREA","N_STATIONS","N_POS_CATCH","AREA_CPUE","BOOT_AREA_CPUE","BOOT_BIAS","BOOT_SD","BOOT_LCI","BOOT_UCI","AKFIN_LOAD_DATE"
"Pacific cod","FMP (with Inside waters)",2012,"CAN",168,38,0.00118698820524378,0.00118903894161446,0.0000020507363706816304,0.00026960565123194214,0.0007676399984043422,0.00198029447022024,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2012,"GOA",767,500,0.07066561396681945,0.07057286806708224,-0.0000927458997372066,0.00348550592128729,0.06449140439596945,0.07795009927794053,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2013,"BSAI",216,165,0.07477488370781303,0.07501149909822351,0.0002366153904104773,0.00534702287552961,0.06480976759228607,0.08609502209202158,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2013,"CAN",169,12,0.0009900077163712351,0.000992070884947523,0.0000020631685762877595,0.0003076692720273653,0.0005433511445959656,0.00183516066506122,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2013,"GOA",759,516,0.07982923150835058,0.0796911097191809,-0.000138121789169679,0.00389710858841136,0.07194794194494916,0.0874962025070706,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2014,"BSAI",274,207,0.07873323789888889,0.07863361788628971,-0.0000996200125991803,0.00501197356440286,0.06965806208168905,0.09004858638915214,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2014,"CAN",168,63,0.0022627718528259,0.00226132649424528,-0.0000014453585806197165,0.0004301691618401639,0.00155388948408922,0.00337064054138113,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2014,"GOA",764,556,0.0826275937213094,0.08261984523038057,-0.000007748490928827234,0.0035322573776912,0.07572827426965538,0.089680158008754507,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2015,"BSAI",218,175,0.11129966540703458,0.1112806972594233,-0.00001896814761127852,0.00742087304496312,0.0965900484567659,0.1263336869414361,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2015,"CAN",168,61,0.00216310123995094,0.00215103416696638,-0.00001206707298456386,0.000358381481714848,0.00159218939930149,0.00305312114641045,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2015,"GOA",747,537,0.05423843601310697,0.0542183371140662,-0.00002009889904076162,0.00276023487059481,0.04869964936751037,0.05982069760692465,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2016,"BSAI",290,233,0.1001871797179093,0.10022720013384112,0.00004002041593180461,0.00566303216447708,0.08933432845300773,0.11130883581086416,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2016,"CAN",169,45,0.00108023940440854,0.00108837388804932,0.000008134483640777302,0.0001941015473044713,0.000744360214653043,0.00151038775205622,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2016,"GOA",761,431,0.03578043501537094,0.03579428786632625,0.000013852850955314857,0.00227854313279918,0.03159515173393935,0.04052599062836012,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2017,"BSAI",324,204,0.07509528288177693,0.0751061147535816,0.000010831871804672932,0.00525370391383183,0.06514369432475875,0.08622679334840702,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2017,"CAN",168,28,0.0007323799587225853,0.0007300548431620196,-0.0000023251155605656356,0.00016306366638581,0.0004673860086248714,0.00114342370058523,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2017,"GOA",764,353,0.03149777881632477,0.03148797272203599,-0.000009806094288779266,0.00222325529536482,0.02730715004182742,0.03612368702966558,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2018,"BSAI",223,185,0.10405084494399323,0.10406213944301058,0.000011294499017350246,0.00692804261278409,0.0912796601986978,0.11831361368882806,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2018,"CAN",301,44,0.0006237754713281295,0.0006247512185843019,0.0000009757472561723688,0.00012381588502855838,0.000425028289540812,0.0009213368155320624,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2018,"GOA",782,442,0.04052269983716446,0.0405711113723658,0.000048411535201332845,0.00249929417279157,0.03618540729466145,0.04589003286021944,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2019,"BSAI",221,187,0.11073600355441188,0.1108177622111548,0.0000817586567428974,0.00697230852490322,0.0973423121471166,0.1239638569055053,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2019,"CAN",164,35,0.00159531343986191,0.00158481877596061,-0.000010494663901299384,0.0007116205078916976,0.0007590072832926646,0.00498661831335985,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2019,"GOA",874,480,0.040996822290618,0.04100877529306743,0.000011953002449424656,0.00246714505922073,0.03642493266110765,0.04595446634315329,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2020,"CAN",203,13,0.0005573698636306619,0.000552148263150445,-0.000005221600480216897,0.00017578664604391266,0.00029581673116610966,0.00105176887280809,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2020,"GOA",669,312,0.01610361223262626,0.01605033857225392,-0.00005327366037233966,0.00113817725571777,0.01404736783847641,0.01844537255960396,21-JUL-22
"Pacific cod","FMP (with Inside waters)",2021,"BSAI",125,114,0.09058237107498963,0.09031546496812558,-0.00026690610686407046,0.00771343103685225,0.07660311822833019,0.10749985492544269,21-JUL-22
"Common sharks","FMP (without Inside waters)",2003,"WC",84,35,0.03455855490746107,0.03491378036975205,0.00035522546229098395,0.00831226923703241,0.02133185472391645,0.0540492564275873,21-JUL-22
"Common sharks","FMP (without Inside waters)",2004,"BSAI",191,36,0.00209949085160956,0.00208115605157392,-0.000018334800035642394,0.00040600770051132696,0.00142799374027508,0.00309345889074464,21-JUL-22
"Common sharks","FMP (without Inside waters)",2004,"CAN",170,162,0.08556443772280437,0.0859471450980495,0.00038270737524513654,0.01064273870726176,0.06604363971381783,0.10804344804172564,21-JUL-22
"Common sharks","FMP (without Inside waters)",2004,"GOA",679,426,0.09358887219445138,0.09361628170178388,0.000027409507332515348,0.00672944317846891,0.08031308196160834,0.10662779080536564,21-JUL-22
"Common sharks","FMP (without Inside waters)",2004,"WC",83,26,0.02242476939209684,0.02205516167800641,-0.00036960771409042323,0.00651485430328445,0.01273568596493904,0.0402604996119406,21-JUL-22
"Common sharks","FMP (without Inside waters)",2005,"BSAI",188,30,0.00162790623208984,0.00164149578909629,0.000013589557006449477,0.000365926326876439,0.00108294715947876,0.00263494341165067,21-JUL-22
"Common sharks","FMP (without Inside waters)",2005,"CAN",168,170,0.12554712411135838,0.12525005250612206,-0.00029707160523631537,0.00917388734564664,0.10851822883186728,0.14530622348941263,21-JUL-22
"Common sharks","FMP (without Inside waters)",2005,"GOA",695,493,0.0863748044728832,0.08628242742448979,-0.00009237704839341888,0.00586948451239424,0.07558424569455865,0.09831393500261572,21-JUL-22
"Common sharks","FMP (without Inside waters)",2005,"WC",84,42,0.04122698103139283,0.04139914997073794,0.00017216893934510896,0.00885125142672861,0.02712254790834541,0.06289214105217822,21-JUL-22
"Common sharks","FMP (without Inside waters)",2006,"BSAI",227,26,0.00168049840716064,0.00167709132621212,-0.000003407080948526287,0.0003738825921766082,0.00109171444361448,0.00264592226499582,21-JUL-22
"Common sharks","FMP (without Inside waters)",2006,"CAN",168,170,0.1365587077270422,0.13716240595984425,0.0006036982328020413,0.00879494681721356,0.11905529189087093,0.15394688854436434,21-JUL-22
"Common sharks","FMP (without Inside waters)",2006,"GOA",693,486,0.09651596040353108,0.09622454935020906,-0.0002914110533220188,0.00625290249977059,0.08549771701884795,0.11070706005961103,21-JUL-22
"Common sharks","FMP (without Inside waters)",2006,"WC",109,47,0.05315496642637137,0.05291578725787764,-0.00023917916849373191,0.00972384325003433,0.03587966694603806,0.07493982060453251,21-JUL-22
"Common sharks","FMP (without Inside waters)",2007,"BSAI",220,29,0.0015677522051557,0.00156038869050463,-0.000007363514651070489,0.00029599788439815014,0.0010616388516216,0.00222260260097321,21-JUL-22
"Common sharks","FMP (without Inside waters)",2007,"CAN",172,178,0.15439774375135593,0.15446361420607693,0.0000658704547210065,0.00943184624237412,0.13811717975522575,0.17451150367139776,21-JUL-22
"Common sharks","FMP (without Inside waters)",2007,"GOA",702,448,0.0938772659296705,0.0937060866481173,-0.00017117928155319095,0.005537841535871,0.08382590544148068,0.10570319747981662,21-JUL-22
"Common sharks","FMP (without Inside waters)",2007,"WC",102,48,0.08472249797713767,0.0842183824043651,-0.0005041155727725649,0.01582278434851447,0.05921176270160794,0.12243479921974032,21-JUL-22
"Common sharks","FMP (without Inside waters)",2008,"BSAI",215,28,0.00184031227339587,0.00182270680546167,-0.000017605467934201985,0.00036255452565848886,0.00127371767326722,0.00277852321665558,21-JUL-22
"Common sharks","FMP (without Inside waters)",2008,"CAN",170,171,0.10807281038282587,0.10807689171353332,0.000004081330707436659,0.00947648735595919,0.09074979768912028,0.12736858307886526,21-JUL-22
"Common sharks","FMP (without Inside waters)",2008,"GOA",694,430,0.06521657339250785,0.06513542961389279,-0.00008114377861505317,0.00434680605441703,0.05703562964786824,0.0744499620402642,21-JUL-22
"Common sharks","FMP (without Inside waters)",2008,"WC",122,57,0.05560163376019134,0.05629218994870977,0.0006905561885184319,0.00960970142622433,0.03909445842373217,0.07591415737472644,21-JUL-22
"Common sharks","FMP (without Inside waters)",2009,"BSAI",218,33,0.00146448580640236,0.00145734974632893,-0.000007136060073428471,0.0002733051577581758,0.001025288818329,0.00213174387694587,21-JUL-22
"Common sharks","FMP (without Inside waters)",2009,"CAN",171,181,0.1621481789643111,0.1621696283061531,0.00002144934184197811,0.00981148952355923,0.14358242117786474,0.1816309019000738,21-JUL-22
"Common sharks","FMP (without Inside waters)",2009,"GOA",679,496,0.0571368962087361,0.05729236354166354,0.0001554673329274489,0.00395374237800227,0.04985671396894583,0.06556752873705038,21-JUL-22
"Common sharks","FMP (without Inside waters)",2009,"WC",101,64,0.04531297471878996,0.04533301653286688,0.00002004181407692235,0.00942310783542698,0.03063666689247822,0.0696588184042497,21-JUL-22
"Common sharks","FMP (without Inside waters)",2010,"BSAI",217,30,0.00127447684332675,0.0012889613690826,0.0000144845257558496,0.0002657038942039732,0.0008423148379593104,0.00193545490440566,21-JUL-22
"Common sharks","FMP (without Inside waters)",2010,"CAN",170,172,0.12848059691739885,0.1284381750684408,-0.000042421848958029695,0.01079392131331255,0.1074224865482644,0.15158705788889057,21-JUL-22
"Common sharks","FMP (without Inside waters)",2010,"GOA",689,454,0.07876071167250419,0.07854084219851741,-0.00021986947398677792,0.00512911485225173,0.06893138360270931,0.08938591416000904,21-JUL-22
"Common sharks","FMP (without Inside waters)",2010,"WC",83,40,0.03005826361665558,0.03008805166281691,0.000029788046161327575,0.00801704630277459,0.01720770308675491,0.05100587025206301,21-JUL-22
"Common sharks","FMP (without Inside waters)",2011,"BSAI",216,18,0.0006985848279594749,0.0006984144691940395,-0.00000017035876543540322,0.00015595950327744587,0.0003891841617351518,0.00101240285390855,21-JUL-22
"Common sharks","FMP (without Inside waters)",2011,"CAN",170,168,0.1285724246966428,0.12861290221376137,0.00004047751711858116,0.01005617376812073,0.11033082683237228,0.1494700274281643,21-JUL-22
"Common sharks","FMP (without Inside waters)",2011,"GOA",693,376,0.04546858771244837,0.04540738889311597,-0.0000611988193324059,0.0031433874335203,0.03937581607953568,0.05174071728290665,21-JUL-22
"Common sharks","FMP (without Inside waters)",2011,"WC",134,64,0.05740486128081576,0.05713250878419655,-0.0002723524966192076,0.01017112024003162,0.0393097728234117,0.08043660627330576,21-JUL-22
"Common sharks","FMP (without Inside waters)",2012,"BSAI",221,10,0.0007438487691169159,0.0007381136850881214,-0.000005735084028794433,0.0002561290807067612,0.00034417381639467905,0.00148860843582744,21-JUL-22
"Common sharks","FMP (without Inside waters)",2012,"CAN",168,168,0.09275367636267574,0.09270599863889412,-0.00004767772378162782,0.00838909547211605,0.07782638013712445,0.11192384323667416,21-JUL-22
"Common sharks","FMP (without Inside waters)",2012,"GOA",700,350,0.06214539625716154,0.06235187205711385,0.00020647579995231036,0.0043560006799018,0.05403947705762892,0.07110053553034117,21-JUL-22
"Common sharks","FMP (without Inside waters)",2012,"WC",94,41,0.04151701011748732,0.04150198093084552,-0.000015029186641798977,0.01040051752088114,0.02487450892192783,0.06613380775728471,21-JUL-22
"Common sharks","FMP (without Inside waters)",2013,"BSAI",216,16,0.0007024582146038495,0.0007001528192642792,-0.0000023053953395702972,0.00017746075268459095,0.00042699826891051223,0.00115231483987039,21-JUL-22
"Common sharks","FMP (without Inside waters)",2013,"CAN",169,153,0.1049043287001102,0.10495494827829834,0.000050619578188138,0.0089723943876686,0.08949288978504133,0.12377068595294768,21-JUL-22
"Common sharks","FMP (without Inside waters)",2013,"GOA",692,359,0.03331873376326796,0.03342348734454674,0.0001047535812787742,0.00299202456467464,0.02779013718239581,0.03989775960668279,21-JUL-22
"Common sharks","FMP (without Inside waters)",2013,"WC",118,48,0.03790719523824448,0.03793135310942967,0.00002415787118518337,0.00811094140657168,0.02451211944436003,0.05715862987754974,21-JUL-22
"Common sharks","FMP (without Inside waters)",2014,"BSAI",274,21,0.0007656762444071818,0.0007674437129972621,0.000001767468590080216,0.00017653118338209858,0.0004755254827081031,0.00121130695281848,21-JUL-22
"Common sharks","FMP (without Inside waters)",2014,"CAN",168,167,0.07652062377641261,0.07663333538444765,0.00011271160803504043,0.00733386293359371,0.0636392887241221,0.09251885195403849,21-JUL-22
"Common sharks","FMP (without Inside waters)",2014,"GOA",695,358,0.03424341401792367,0.03418937737044832,-0.000054036647475344535,0.002626049980022,0.02936550409954483,0.03959587073144515,21-JUL-22
"Common sharks","FMP (without Inside waters)",2014,"WC",170,65,0.03139375063046559,0.03153477671129314,0.0001410260808275554,0.00589533458686121,0.02203624760939169,0.04592085078242179,21-JUL-22
"Common sharks","FMP (without Inside waters)",2015,"BSAI",218,12,0.0005142018058517183,0.0005061340328431006,-0.000008067773008617676,0.00016045906040083505,0.000274444280503557,0.0009625443654738512,21-JUL-22
"Common sharks","FMP (without Inside waters)",2015,"CAN",168,166,0.05471999467607227,0.0547518070969307,0.00003181242085842362,0.00481491507020382,0.04621803143792905,0.06533709222227356,21-JUL-22
"Common sharks","FMP (without Inside waters)",2015,"GOA",684,350,0.0567625460912648,0.05690614072554136,0.00014359463427655872,0.00450654868929367,0.04802476734147119,0.06551445612353991,21-JUL-22
"Common sharks","FMP (without Inside waters)",2015,"WC",104,62,0.04071341683422083,0.04084892549822034,0.00013550866399950762,0.00830907454535448,0.02727821043485109,0.0596625874253906,21-JUL-22
"Common sharks","FMP (without Inside waters)",2016,"BSAI",290,17,0.0005408171085449173,0.0005423113688023238,0.0000014942602574065508,0.0001326962008702045,0.0003152651267509703,0.0008347163584102488,21-JUL-22
"Common sharks","FMP (without Inside waters)",2016,"CAN",169,166,0.05614108915625777,0.05620105892033619,0.000059969764078418586,0.00717552014628146,0.04378557882868023,0.07210888883742826,21-JUL-22
"Common sharks","FMP (without Inside waters)",2016,"GOA",693,361,0.06549238825726207,0.06544132566239923,-0.000051062594862844035,0.00526215593874408,0.05589827520211338,0.0765104131534853,21-JUL-22
"Common sharks","FMP (without Inside waters)",2016,"WC",103,35,0.03552916752735766,0.03540898222349861,-0.0001201853038590578,0.00795203383509189,0.0235754720261865,0.05530479609400783,21-JUL-22
"Longnose skate","NMFS management area",2007,"WGOA",122,13,0.00133379378286317,0.0013267265813009,-0.0000070672015622691865,0.00036489305541027655,0.000750505667679435,0.00225110758939205,21-JUL-22
"Longnose skate","NMFS management area",2008,"CGOA",387,225,0.01470304993645147,0.01477128864720027,0.0000682387107488018,0.0009415435896586344,0.01296875747621615,0.01670489257485391,21-JUL-22
"Longnose skate","NMFS management area",2008,"EGOA",188,154,0.02049992519154012,0.02055894633483139,0.00005902114329127753,0.00169614610386525,0.01769083330809926,0.02448017776031175,21-JUL-22
"Longnose skate","NMFS management area",2008,"WGOA",119,18,0.00236354460315619,0.00238019646105241,0.000016651857896221416,0.0005813422975965919,0.00143809437279137,0.0038416103977544,21-JUL-22
